14.7162 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
62.9294 	EXP 	page: autoDraw = True
62.9585 	EXP 	page: autoDraw = True
62.9885 	EXP 	page: autoDraw = True
63.0216 	EXP 	page: autoDraw = True
63.0546 	EXP 	page: autoDraw = True
63.1025 	EXP 	page: autoDraw = True
63.1366 	EXP 	page: autoDraw = True
63.1712 	EXP 	page: autoDraw = True
63.2040 	EXP 	page: autoDraw = True
63.2443 	EXP 	page: autoDraw = True
63.2796 	EXP 	page: autoDraw = True
63.3157 	EXP 	page: autoDraw = True
63.3375 	EXP 	page: autoDraw = True
63.3701 	EXP 	page: autoDraw = True
63.3972 	EXP 	page: autoDraw = True
63.4275 	EXP 	page: autoDraw = True
63.4545 	EXP 	page: autoDraw = True
63.4995 	EXP 	page: autoDraw = True
63.5247 	EXP 	page: autoDraw = True
63.5532 	EXP 	page: autoDraw = True
63.5969 	EXP 	page: autoDraw = True
63.6304 	EXP 	page: autoDraw = True
63.6663 	EXP 	page: autoDraw = True
63.6968 	EXP 	page: autoDraw = True
63.7374 	EXP 	page: autoDraw = True
63.7660 	EXP 	page: autoDraw = True
63.7927 	EXP 	page: autoDraw = True
63.8254 	EXP 	page: autoDraw = True
63.8538 	EXP 	page: autoDraw = True
63.8848 	EXP 	page: autoDraw = True
63.8893 	DATA 	Mouse: Left button down, pos=(734,103)
63.9148 	EXP 	page: autoDraw = True
63.9408 	EXP 	page: autoDraw = True
63.9664 	EXP 	page: autoDraw = True
63.9693 	DATA 	Mouse:  Left button up, pos=(734,103)
63.9903 	EXP 	page: autoDraw = True
64.0203 	EXP 	page: autoDraw = True
64.0468 	EXP 	page: autoDraw = True
64.0710 	EXP 	page: autoDraw = True
64.0987 	EXP 	page: autoDraw = True
64.1241 	EXP 	page: autoDraw = True
64.1533 	EXP 	page: autoDraw = True
64.1793 	EXP 	page: autoDraw = True
64.2041 	EXP 	page: autoDraw = True
64.2332 	EXP 	page: autoDraw = True
64.2551 	EXP 	page: autoDraw = True
64.2879 	EXP 	page: autoDraw = True
64.3180 	EXP 	page: autoDraw = True
64.3462 	EXP 	page: autoDraw = True
64.3730 	EXP 	page: autoDraw = True
64.4086 	EXP 	page: autoDraw = True
64.4366 	EXP 	page: autoDraw = True
64.4697 	EXP 	page: autoDraw = True
64.5138 	EXP 	page: autoDraw = True
64.5444 	EXP 	page: autoDraw = True
64.5755 	EXP 	page: autoDraw = True
64.6031 	EXP 	page: autoDraw = True
64.6280 	EXP 	page: autoDraw = True
64.6548 	EXP 	page: autoDraw = True
64.6858 	EXP 	page: autoDraw = True
64.7110 	EXP 	page: autoDraw = True
64.7374 	EXP 	page: autoDraw = True
64.7611 	EXP 	page: autoDraw = True
64.7829 	EXP 	page: autoDraw = True
64.8213 	EXP 	page: autoDraw = True
64.8486 	EXP 	page: autoDraw = True
64.8790 	EXP 	page: autoDraw = True
64.9223 	EXP 	page: autoDraw = True
64.9522 	EXP 	page: autoDraw = True
64.9852 	EXP 	page: autoDraw = True
65.0189 	EXP 	page: autoDraw = True
65.0519 	EXP 	page: autoDraw = True
65.0791 	EXP 	page: autoDraw = True
65.1042 	EXP 	page: autoDraw = True
65.1367 	EXP 	page: autoDraw = True
65.1709 	EXP 	page: autoDraw = True
65.2047 	EXP 	page: autoDraw = True
65.2425 	EXP 	page: autoDraw = True
65.2724 	EXP 	page: autoDraw = True
65.3056 	EXP 	page: autoDraw = True
65.3389 	EXP 	page: autoDraw = True
65.3718 	EXP 	page: autoDraw = True
65.4002 	EXP 	page: autoDraw = True
65.4329 	EXP 	page: autoDraw = True
65.4551 	EXP 	page: autoDraw = True
65.4878 	EXP 	page: autoDraw = True
65.5184 	EXP 	page: autoDraw = True
65.5438 	EXP 	page: autoDraw = True
65.5711 	EXP 	page: autoDraw = True
65.5951 	DATA 	Mouse: Left button down, pos=(477,675)
65.6042 	EXP 	page: autoDraw = True
65.6514 	EXP 	page: autoDraw = True
65.6811 	EXP 	page: autoDraw = True
65.6842 	DATA 	Mouse:  Left button up, pos=(477,675)
65.7112 	EXP 	page: autoDraw = True
65.7343 	EXP 	page: autoDraw = True
65.7724 	EXP 	page: autoDraw = True
65.8054 	EXP 	page: autoDraw = True
65.8274 	EXP 	page: autoDraw = True
65.8523 	EXP 	page: autoDraw = True
65.8853 	EXP 	page: autoDraw = True
65.9095 	EXP 	page: autoDraw = True
65.9358 	EXP 	page: autoDraw = True
65.9598 	EXP 	page: autoDraw = True
65.9881 	EXP 	page: autoDraw = True
66.0224 	EXP 	page: autoDraw = True
66.0563 	EXP 	page: autoDraw = True
66.0913 	EXP 	page: autoDraw = True
66.1284 	EXP 	page: autoDraw = True
66.1578 	EXP 	page: autoDraw = True
66.1873 	EXP 	page: autoDraw = True
66.2309 	EXP 	page: autoDraw = True
66.2708 	EXP 	page: autoDraw = True
66.2982 	EXP 	page: autoDraw = True
66.3229 	EXP 	page: autoDraw = True
66.3532 	EXP 	page: autoDraw = True
66.3755 	EXP 	page: autoDraw = True
66.3994 	EXP 	page: autoDraw = True
66.4239 	EXP 	page: autoDraw = True
66.4511 	EXP 	page: autoDraw = True
66.4841 	EXP 	page: autoDraw = True
66.5147 	EXP 	page: autoDraw = True
66.5561 	EXP 	page: autoDraw = True
66.5842 	EXP 	page: autoDraw = True
66.6109 	EXP 	page: autoDraw = True
66.6360 	EXP 	page: autoDraw = True
66.6693 	EXP 	page: autoDraw = True
66.7023 	EXP 	page: autoDraw = True
66.7292 	EXP 	page: autoDraw = True
66.7538 	EXP 	page: autoDraw = True
66.7847 	EXP 	page: autoDraw = True
66.8186 	EXP 	page: autoDraw = True
66.8461 	EXP 	page: autoDraw = True
66.8718 	EXP 	page: autoDraw = True
66.9025 	EXP 	page: autoDraw = True
66.9412 	EXP 	page: autoDraw = True
66.9703 	EXP 	page: autoDraw = True
67.0031 	EXP 	page: autoDraw = True
67.0296 	EXP 	page: autoDraw = True
67.0573 	EXP 	page: autoDraw = True
67.0875 	EXP 	page: autoDraw = True
67.1211 	EXP 	page: autoDraw = True
67.1545 	EXP 	page: autoDraw = True
67.1878 	EXP 	page: autoDraw = True
67.2316 	EXP 	page: autoDraw = True
67.2582 	EXP 	page: autoDraw = True
67.2801 	EXP 	page: autoDraw = True
67.3045 	EXP 	page: autoDraw = True
67.3348 	EXP 	page: autoDraw = True
67.3589 	EXP 	page: autoDraw = True
67.3863 	EXP 	page: autoDraw = True
67.4099 	EXP 	page: autoDraw = True
67.4322 	EXP 	page: autoDraw = True
67.4554 	EXP 	page: autoDraw = True
67.4856 	EXP 	page: autoDraw = True
67.5178 	EXP 	page: autoDraw = True
67.5475 	EXP 	page: autoDraw = True
67.5757 	EXP 	page: autoDraw = True
67.6068 	EXP 	page: autoDraw = True
67.6367 	EXP 	page: autoDraw = True
67.6534 	DATA 	Mouse: Left button down, pos=(989,677)
67.6740 	EXP 	page: autoDraw = True
67.7008 	EXP 	page: autoDraw = True
67.7222 	EXP 	page: autoDraw = True
67.7551 	EXP 	page: autoDraw = True
67.7839 	EXP 	page: autoDraw = True
67.7866 	DATA 	Mouse:  Left button up, pos=(989,677)
67.8052 	EXP 	page: autoDraw = True
67.8448 	EXP 	page: autoDraw = True
67.8764 	EXP 	page: autoDraw = True
67.9031 	EXP 	page: autoDraw = True
67.9365 	EXP 	page: autoDraw = True
67.9599 	EXP 	page: autoDraw = True
67.9918 	EXP 	page: autoDraw = True
68.0318 	EXP 	page: autoDraw = True
68.0585 	EXP 	page: autoDraw = True
68.0853 	EXP 	page: autoDraw = True
68.1154 	EXP 	page: autoDraw = True
68.1409 	EXP 	page: autoDraw = True
68.1713 	EXP 	page: autoDraw = True
68.2029 	EXP 	page: autoDraw = True
68.2320 	EXP 	page: autoDraw = True
68.2705 	EXP 	page: autoDraw = True
68.2996 	EXP 	page: autoDraw = True
68.3303 	EXP 	page: autoDraw = True
68.3716 	EXP 	page: autoDraw = True
68.3997 	EXP 	page: autoDraw = True
68.4273 	EXP 	page: autoDraw = True
68.4570 	EXP 	page: autoDraw = True
68.4865 	EXP 	page: autoDraw = True
68.5175 	EXP 	page: autoDraw = True
68.5454 	EXP 	page: autoDraw = True
68.5703 	EXP 	page: autoDraw = True
68.6034 	EXP 	page: autoDraw = True
68.6328 	EXP 	page: autoDraw = True
68.6709 	EXP 	page: autoDraw = True
68.7006 	EXP 	page: autoDraw = True
68.7269 	EXP 	page: autoDraw = True
68.7570 	EXP 	page: autoDraw = True
68.7903 	EXP 	page: autoDraw = True
68.8182 	EXP 	page: autoDraw = True
68.8212 	DATA 	Mouse: Left button down, pos=(488,194)
68.8512 	EXP 	page: autoDraw = True
68.8734 	EXP 	page: autoDraw = True
68.9009 	EXP 	page: autoDraw = True
68.9040 	DATA 	Mouse:  Left button up, pos=(488,194)
68.9337 	EXP 	page: autoDraw = True
68.9543 	EXP 	page: autoDraw = True
68.9932 	EXP 	page: autoDraw = True
69.0139 	EXP 	page: autoDraw = True
69.0369 	EXP 	page: autoDraw = True
69.0582 	EXP 	page: autoDraw = True
69.0880 	EXP 	page: autoDraw = True
69.1315 	EXP 	page: autoDraw = True
69.1527 	EXP 	page: autoDraw = True
69.1863 	EXP 	page: autoDraw = True
69.2125 	EXP 	page: autoDraw = True
69.2401 	EXP 	page: autoDraw = True
69.2694 	EXP 	page: autoDraw = True
69.2999 	EXP 	page: autoDraw = True
69.3290 	EXP 	page: autoDraw = True
69.3538 	EXP 	page: autoDraw = True
69.3866 	EXP 	page: autoDraw = True
69.4124 	EXP 	page: autoDraw = True
69.4373 	EXP 	page: autoDraw = True
69.4640 	EXP 	page: autoDraw = True
69.4884 	EXP 	page: autoDraw = True
69.5205 	EXP 	page: autoDraw = True
69.5555 	EXP 	page: autoDraw = True
69.5828 	EXP 	page: autoDraw = True
69.6114 	EXP 	page: autoDraw = True
69.6413 	EXP 	page: autoDraw = True
69.6706 	EXP 	page: autoDraw = True
69.7017 	EXP 	page: autoDraw = True
69.7314 	EXP 	page: autoDraw = True
69.7524 	EXP 	page: autoDraw = True
69.7846 	EXP 	page: autoDraw = True
69.8127 	EXP 	page: autoDraw = True
69.8364 	EXP 	page: autoDraw = True
69.8690 	EXP 	page: autoDraw = True
69.8940 	EXP 	page: autoDraw = True
69.9083 	DATA 	Mouse: Left button down, pos=(1051,434)
69.9227 	EXP 	page: autoDraw = True
69.9426 	EXP 	page: autoDraw = True
69.9426 	EXP 	ref: autoDraw = False
69.9426 	EXP 	stim1: autoDraw = False
69.9426 	EXP 	stim2: autoDraw = False
69.9426 	EXP 	stim3: autoDraw = False
69.9426 	EXP 	stim4: autoDraw = False
69.9426 	EXP 	stim5: autoDraw = False
69.9426 	EXP 	stim6: autoDraw = False
69.9426 	EXP 	stim7: autoDraw = False
69.9426 	EXP 	stim8: autoDraw = False
70.2946 	EXP 	New trial (rep=0, index=2): OrderedDict([('ref', 'giraffe'), ('stim1', 'sheep'), ('stim2', 'butterfly'), ('stim3', 'mouse'), ('stim4', 'ladybug'), ('stim5', 'eagle'), ('stim6', 'monkey'), ('stim7', 'bear'), ('stim8', 'dog')])
70.2948 	EXP 	window1: mouseVisible = True
70.3172 	DATA 	Mouse:  Left button up, pos=(979,344)
70.3392 	EXP 	stim1: text = 'sheep'
70.3392 	EXP 	stim2: text = 'butterfly'
70.3392 	EXP 	stim3: text = 'mouse'
70.3392 	EXP 	stim4: text = 'ladybug'
70.3392 	EXP 	stim5: text = 'eagle'
70.3392 	EXP 	stim6: text = 'monkey'
70.3392 	EXP 	stim7: text = 'bear'
70.3392 	EXP 	stim8: text = 'dog'
70.3392 	EXP 	ref: text = 'giraffe'
70.3392 	EXP 	page: text = '3'
70.3392 	EXP 	page: autoDraw = True
70.3392 	EXP 	ref: autoDraw = True
70.3392 	EXP 	stim1: autoDraw = True
70.3392 	EXP 	stim2: autoDraw = True
70.3392 	EXP 	stim3: autoDraw = True
70.3392 	EXP 	stim4: autoDraw = True
70.3392 	EXP 	stim5: autoDraw = True
70.3392 	EXP 	stim6: autoDraw = True
70.3392 	EXP 	stim7: autoDraw = True
70.3392 	EXP 	stim8: autoDraw = True
70.3696 	EXP 	page: autoDraw = True
70.4004 	EXP 	page: autoDraw = True
70.4336 	EXP 	page: autoDraw = True
70.4613 	EXP 	page: autoDraw = True
70.4886 	EXP 	page: autoDraw = True
70.5209 	EXP 	page: autoDraw = True
70.5503 	EXP 	page: autoDraw = True
70.5779 	EXP 	page: autoDraw = True
70.6094 	EXP 	page: autoDraw = True
70.6357 	EXP 	page: autoDraw = True
70.6656 	EXP 	page: autoDraw = True
70.6988 	EXP 	page: autoDraw = True
70.7308 	EXP 	page: autoDraw = True
70.7552 	EXP 	page: autoDraw = True
70.7992 	EXP 	page: autoDraw = True
70.8299 	EXP 	page: autoDraw = True
70.8626 	EXP 	page: autoDraw = True
70.9067 	EXP 	page: autoDraw = True
70.9405 	EXP 	page: autoDraw = True
70.9684 	EXP 	page: autoDraw = True
70.9996 	EXP 	page: autoDraw = True
71.0320 	EXP 	page: autoDraw = True
71.0644 	EXP 	page: autoDraw = True
71.1009 	EXP 	page: autoDraw = True
71.1387 	EXP 	page: autoDraw = True
71.1697 	EXP 	page: autoDraw = True
71.2025 	EXP 	page: autoDraw = True
71.2347 	EXP 	page: autoDraw = True
71.2637 	EXP 	page: autoDraw = True
71.2897 	EXP 	page: autoDraw = True
71.3190 	EXP 	page: autoDraw = True
71.3507 	EXP 	page: autoDraw = True
71.3760 	EXP 	page: autoDraw = True
71.4028 	EXP 	page: autoDraw = True
71.4295 	EXP 	page: autoDraw = True
71.4596 	EXP 	page: autoDraw = True
71.4921 	EXP 	page: autoDraw = True
71.5196 	EXP 	page: autoDraw = True
71.5504 	EXP 	page: autoDraw = True
71.5843 	EXP 	page: autoDraw = True
71.6172 	EXP 	page: autoDraw = True
71.6523 	EXP 	page: autoDraw = True
71.6909 	EXP 	page: autoDraw = True
71.7193 	EXP 	page: autoDraw = True
71.7516 	EXP 	page: autoDraw = True
71.7840 	EXP 	page: autoDraw = True
71.8237 	EXP 	page: autoDraw = True
71.8501 	EXP 	page: autoDraw = True
71.8784 	EXP 	page: autoDraw = True
71.9058 	EXP 	page: autoDraw = True
71.9363 	EXP 	page: autoDraw = True
71.9628 	EXP 	page: autoDraw = True
71.9976 	EXP 	page: autoDraw = True
72.0264 	EXP 	page: autoDraw = True
72.0549 	EXP 	page: autoDraw = True
72.0975 	EXP 	page: autoDraw = True
72.1235 	EXP 	page: autoDraw = True
72.1534 	EXP 	page: autoDraw = True
72.1842 	EXP 	page: autoDraw = True
72.2139 	EXP 	page: autoDraw = True
72.2427 	EXP 	page: autoDraw = True
72.2708 	EXP 	page: autoDraw = True
72.3027 	EXP 	page: autoDraw = True
72.3353 	EXP 	page: autoDraw = True
72.3689 	EXP 	page: autoDraw = True
72.4052 	EXP 	page: autoDraw = True
72.4305 	EXP 	page: autoDraw = True
72.4643 	EXP 	page: autoDraw = True
72.4963 	EXP 	page: autoDraw = True
72.5311 	EXP 	page: autoDraw = True
72.5645 	EXP 	page: autoDraw = True
72.5919 	EXP 	page: autoDraw = True
72.6198 	EXP 	page: autoDraw = True
72.6477 	EXP 	page: autoDraw = True
72.6747 	EXP 	page: autoDraw = True
72.7027 	EXP 	page: autoDraw = True
72.7322 	EXP 	page: autoDraw = True
72.7591 	EXP 	page: autoDraw = True
72.7858 	EXP 	page: autoDraw = True
72.8224 	EXP 	page: autoDraw = True
72.8511 	EXP 	page: autoDraw = True
72.8757 	EXP 	page: autoDraw = True
72.9026 	EXP 	page: autoDraw = True
72.9311 	EXP 	page: autoDraw = True
72.9620 	EXP 	page: autoDraw = True
72.9941 	EXP 	page: autoDraw = True
73.0221 	EXP 	page: autoDraw = True
73.0507 	EXP 	page: autoDraw = True
73.0823 	EXP 	page: autoDraw = True
73.1138 	EXP 	page: autoDraw = True
73.1451 	EXP 	page: autoDraw = True
73.1747 	EXP 	page: autoDraw = True
73.2027 	EXP 	page: autoDraw = True
73.2358 	EXP 	page: autoDraw = True
73.2640 	EXP 	page: autoDraw = True
73.2978 	EXP 	page: autoDraw = True
73.3325 	EXP 	page: autoDraw = True
73.3657 	EXP 	page: autoDraw = True
73.3980 	EXP 	page: autoDraw = True
73.4349 	EXP 	page: autoDraw = True
73.4691 	EXP 	page: autoDraw = True
73.5145 	EXP 	page: autoDraw = True
73.5466 	EXP 	page: autoDraw = True
73.5789 	EXP 	page: autoDraw = True
73.6128 	EXP 	page: autoDraw = True
73.6522 	EXP 	page: autoDraw = True
73.6818 	EXP 	page: autoDraw = True
73.7149 	EXP 	page: autoDraw = True
73.7483 	EXP 	page: autoDraw = True
73.7756 	EXP 	page: autoDraw = True
73.8091 	EXP 	page: autoDraw = True
73.8395 	EXP 	page: autoDraw = True
73.8771 	EXP 	page: autoDraw = True
73.9088 	EXP 	page: autoDraw = True
73.9429 	EXP 	page: autoDraw = True
73.9761 	EXP 	page: autoDraw = True
74.0107 	EXP 	page: autoDraw = True
74.0362 	EXP 	page: autoDraw = True
74.0701 	EXP 	page: autoDraw = True
74.1027 	EXP 	page: autoDraw = True
74.1316 	EXP 	page: autoDraw = True
74.1581 	EXP 	page: autoDraw = True
74.1846 	EXP 	page: autoDraw = True
74.2140 	EXP 	page: autoDraw = True
74.2395 	EXP 	page: autoDraw = True
74.2690 	EXP 	page: autoDraw = True
74.2970 	EXP 	page: autoDraw = True
74.3234 	EXP 	page: autoDraw = True
74.3533 	EXP 	page: autoDraw = True
74.3574 	DATA 	Mouse: Left button down, pos=(525,195)
74.3876 	EXP 	page: autoDraw = True
74.4125 	EXP 	page: autoDraw = True
74.4374 	EXP 	page: autoDraw = True
74.4645 	EXP 	page: autoDraw = True
74.4931 	EXP 	page: autoDraw = True
74.4975 	DATA 	Mouse:  Left button up, pos=(525,195)
74.5277 	EXP 	page: autoDraw = True
74.5552 	EXP 	page: autoDraw = True
74.5804 	EXP 	page: autoDraw = True
74.6121 	EXP 	page: autoDraw = True
74.6414 	EXP 	page: autoDraw = True
74.6705 	EXP 	page: autoDraw = True
74.7021 	EXP 	page: autoDraw = True
74.7320 	EXP 	page: autoDraw = True
74.7632 	EXP 	page: autoDraw = True
74.7948 	EXP 	page: autoDraw = True
74.8191 	EXP 	page: autoDraw = True
74.8491 	EXP 	page: autoDraw = True
74.8825 	EXP 	page: autoDraw = True
74.9239 	EXP 	page: autoDraw = True
74.9658 	EXP 	page: autoDraw = True
74.9965 	EXP 	page: autoDraw = True
75.0265 	EXP 	page: autoDraw = True
75.0591 	EXP 	page: autoDraw = True
75.0892 	EXP 	page: autoDraw = True
75.1326 	EXP 	page: autoDraw = True
75.1607 	EXP 	page: autoDraw = True
75.1846 	EXP 	page: autoDraw = True
75.2161 	EXP 	page: autoDraw = True
75.2444 	EXP 	page: autoDraw = True
75.2754 	EXP 	page: autoDraw = True
75.3057 	EXP 	page: autoDraw = True
75.3386 	EXP 	page: autoDraw = True
75.3805 	EXP 	page: autoDraw = True
75.4072 	EXP 	page: autoDraw = True
75.4402 	EXP 	page: autoDraw = True
75.4700 	EXP 	page: autoDraw = True
75.5010 	EXP 	page: autoDraw = True
75.5264 	EXP 	page: autoDraw = True
75.5521 	EXP 	page: autoDraw = True
75.5869 	EXP 	page: autoDraw = True
75.6172 	EXP 	page: autoDraw = True
75.6489 	EXP 	page: autoDraw = True
75.6779 	EXP 	page: autoDraw = True
75.7090 	EXP 	page: autoDraw = True
75.7365 	EXP 	page: autoDraw = True
75.7698 	EXP 	page: autoDraw = True
75.8022 	EXP 	page: autoDraw = True
75.8309 	EXP 	page: autoDraw = True
75.8593 	EXP 	page: autoDraw = True
75.8858 	EXP 	page: autoDraw = True
75.9184 	EXP 	page: autoDraw = True
75.9475 	EXP 	page: autoDraw = True
75.9930 	EXP 	page: autoDraw = True
76.0191 	EXP 	page: autoDraw = True
76.0562 	EXP 	page: autoDraw = True
76.0822 	EXP 	page: autoDraw = True
76.1076 	EXP 	page: autoDraw = True
76.1384 	EXP 	page: autoDraw = True
76.1694 	EXP 	page: autoDraw = True
76.1727 	DATA 	Mouse: Left button down, pos=(725,99)
76.2038 	EXP 	page: autoDraw = True
76.2329 	EXP 	page: autoDraw = True
76.2609 	EXP 	page: autoDraw = True
76.2850 	DATA 	Mouse:  Left button up, pos=(725,99)
76.2966 	EXP 	page: autoDraw = True
76.3248 	EXP 	page: autoDraw = True
76.3511 	EXP 	page: autoDraw = True
76.3822 	EXP 	page: autoDraw = True
76.4081 	EXP 	page: autoDraw = True
76.4362 	EXP 	page: autoDraw = True
76.4618 	EXP 	page: autoDraw = True
76.4938 	EXP 	page: autoDraw = True
76.5207 	EXP 	page: autoDraw = True
76.5522 	EXP 	page: autoDraw = True
76.5861 	EXP 	page: autoDraw = True
76.6181 	EXP 	page: autoDraw = True
76.6579 	EXP 	page: autoDraw = True
76.6872 	EXP 	page: autoDraw = True
76.7199 	EXP 	page: autoDraw = True
76.7525 	EXP 	page: autoDraw = True
76.7857 	EXP 	page: autoDraw = True
76.8200 	EXP 	page: autoDraw = True
76.8532 	EXP 	page: autoDraw = True
76.8858 	EXP 	page: autoDraw = True
76.9184 	EXP 	page: autoDraw = True
76.9465 	EXP 	page: autoDraw = True
76.9822 	EXP 	page: autoDraw = True
77.0073 	EXP 	page: autoDraw = True
77.0438 	EXP 	page: autoDraw = True
77.0754 	EXP 	page: autoDraw = True
77.1050 	EXP 	page: autoDraw = True
77.1380 	EXP 	page: autoDraw = True
77.1752 	EXP 	page: autoDraw = True
77.2043 	EXP 	page: autoDraw = True
77.2370 	EXP 	page: autoDraw = True
77.2684 	EXP 	page: autoDraw = True
77.3012 	EXP 	page: autoDraw = True
77.3294 	EXP 	page: autoDraw = True
77.3592 	EXP 	page: autoDraw = True
77.3850 	EXP 	page: autoDraw = True
77.4186 	EXP 	page: autoDraw = True
77.4465 	EXP 	page: autoDraw = True
77.4801 	EXP 	page: autoDraw = True
77.5093 	EXP 	page: autoDraw = True
77.5384 	EXP 	page: autoDraw = True
77.5723 	EXP 	page: autoDraw = True
77.6058 	EXP 	page: autoDraw = True
77.6398 	EXP 	page: autoDraw = True
77.6757 	EXP 	page: autoDraw = True
77.7059 	EXP 	page: autoDraw = True
77.7398 	EXP 	page: autoDraw = True
77.7736 	EXP 	page: autoDraw = True
77.8082 	EXP 	page: autoDraw = True
77.8403 	EXP 	page: autoDraw = True
77.8712 	EXP 	page: autoDraw = True
77.9045 	EXP 	page: autoDraw = True
77.9377 	EXP 	page: autoDraw = True
77.9714 	EXP 	page: autoDraw = True
78.0049 	EXP 	page: autoDraw = True
78.0380 	EXP 	page: autoDraw = True
78.0690 	EXP 	page: autoDraw = True
78.0983 	EXP 	page: autoDraw = True
78.1245 	EXP 	page: autoDraw = True
78.1657 	EXP 	page: autoDraw = True
78.1930 	EXP 	page: autoDraw = True
78.2200 	EXP 	page: autoDraw = True
78.2639 	EXP 	page: autoDraw = True
78.2885 	EXP 	page: autoDraw = True
78.3134 	EXP 	page: autoDraw = True
78.3464 	EXP 	page: autoDraw = True
78.3717 	EXP 	page: autoDraw = True
78.4005 	EXP 	page: autoDraw = True
78.4260 	EXP 	page: autoDraw = True
78.4518 	EXP 	page: autoDraw = True
78.4811 	EXP 	page: autoDraw = True
78.5059 	EXP 	page: autoDraw = True
78.5362 	EXP 	page: autoDraw = True
78.5407 	DATA 	Mouse: Left button down, pos=(953,200)
78.5672 	EXP 	page: autoDraw = True
78.6003 	EXP 	page: autoDraw = True
78.6310 	EXP 	page: autoDraw = True
78.6608 	EXP 	page: autoDraw = True
78.6845 	EXP 	page: autoDraw = True
78.6872 	DATA 	Mouse:  Left button up, pos=(953,200)
78.7136 	EXP 	page: autoDraw = True
78.7403 	EXP 	page: autoDraw = True
78.7809 	EXP 	page: autoDraw = True
78.8026 	EXP 	page: autoDraw = True
78.8393 	EXP 	page: autoDraw = True
78.8658 	EXP 	page: autoDraw = True
78.8896 	EXP 	page: autoDraw = True
78.9195 	EXP 	page: autoDraw = True
78.9482 	EXP 	page: autoDraw = True
78.9751 	EXP 	page: autoDraw = True
79.0048 	EXP 	page: autoDraw = True
79.0364 	EXP 	page: autoDraw = True
79.0657 	EXP 	page: autoDraw = True
79.0990 	EXP 	page: autoDraw = True
79.1335 	EXP 	page: autoDraw = True
79.1621 	EXP 	page: autoDraw = True
79.1877 	EXP 	page: autoDraw = True
79.2209 	EXP 	page: autoDraw = True
79.2541 	EXP 	page: autoDraw = True
79.2976 	EXP 	page: autoDraw = True
79.3202 	EXP 	page: autoDraw = True
79.3513 	EXP 	page: autoDraw = True
79.3761 	EXP 	page: autoDraw = True
79.3985 	EXP 	page: autoDraw = True
79.4258 	EXP 	page: autoDraw = True
79.4574 	EXP 	page: autoDraw = True
79.4918 	EXP 	page: autoDraw = True
79.5209 	EXP 	page: autoDraw = True
79.5658 	EXP 	page: autoDraw = True
79.5976 	EXP 	page: autoDraw = True
79.6319 	EXP 	page: autoDraw = True
79.6670 	EXP 	page: autoDraw = True
79.7023 	EXP 	page: autoDraw = True
79.7363 	EXP 	page: autoDraw = True
79.7723 	EXP 	page: autoDraw = True
79.8082 	EXP 	page: autoDraw = True
79.8398 	EXP 	page: autoDraw = True
79.8832 	EXP 	page: autoDraw = True
79.9126 	EXP 	page: autoDraw = True
79.9455 	EXP 	page: autoDraw = True
79.9815 	EXP 	page: autoDraw = True
80.0122 	EXP 	page: autoDraw = True
80.0466 	EXP 	page: autoDraw = True
80.0823 	EXP 	page: autoDraw = True
80.1323 	EXP 	page: autoDraw = True
80.1688 	EXP 	page: autoDraw = True
80.2099 	EXP 	page: autoDraw = True
80.2479 	EXP 	page: autoDraw = True
80.2741 	EXP 	page: autoDraw = True
80.3034 	EXP 	page: autoDraw = True
80.3346 	EXP 	page: autoDraw = True
80.3720 	EXP 	page: autoDraw = True
80.3982 	EXP 	page: autoDraw = True
80.4279 	EXP 	page: autoDraw = True
80.4594 	EXP 	page: autoDraw = True
80.4849 	DATA 	Mouse: Left button down, pos=(1074,437)
80.4987 	EXP 	page: autoDraw = True
80.5385 	EXP 	page: autoDraw = True
80.5784 	EXP 	page: autoDraw = True
80.6027 	DATA 	Mouse:  Left button up, pos=(1074,437)
80.6125 	EXP 	page: autoDraw = True
80.6405 	EXP 	page: autoDraw = True
80.6700 	EXP 	page: autoDraw = True
80.7011 	EXP 	page: autoDraw = True
80.7326 	EXP 	page: autoDraw = True
80.7603 	EXP 	page: autoDraw = True
80.7901 	EXP 	page: autoDraw = True
80.8249 	EXP 	page: autoDraw = True
80.8545 	EXP 	page: autoDraw = True
80.8901 	EXP 	page: autoDraw = True
80.9235 	EXP 	page: autoDraw = True
80.9598 	EXP 	page: autoDraw = True
80.9944 	EXP 	page: autoDraw = True
81.0244 	EXP 	page: autoDraw = True
81.0660 	EXP 	page: autoDraw = True
81.1006 	EXP 	page: autoDraw = True
81.1344 	EXP 	page: autoDraw = True
81.1733 	EXP 	page: autoDraw = True
81.2052 	EXP 	page: autoDraw = True
81.2339 	EXP 	page: autoDraw = True
81.2665 	EXP 	page: autoDraw = True
81.3007 	EXP 	page: autoDraw = True
81.3246 	EXP 	page: autoDraw = True
81.3481 	EXP 	page: autoDraw = True
81.3848 	EXP 	page: autoDraw = True
81.4121 	EXP 	page: autoDraw = True
81.4512 	EXP 	page: autoDraw = True
81.5164 	EXP 	page: autoDraw = True
81.5653 	EXP 	page: autoDraw = True
81.6145 	EXP 	page: autoDraw = True
81.6585 	EXP 	page: autoDraw = True
81.6981 	EXP 	page: autoDraw = True
81.7298 	EXP 	page: autoDraw = True
81.7648 	EXP 	page: autoDraw = True
81.7987 	EXP 	page: autoDraw = True
81.8327 	EXP 	page: autoDraw = True
